cbgs_id,week,count
530330004021 ,2019/4/29,20
530330004022 ,2019/4/29,20
530330004023 ,2019/4/29,20
530330004024 ,2019/4/29,4
530330005001 ,2019/4/29,21
530330005002 ,2019/4/29,17
530330005003 ,2019/4/29,8
530330006001 ,2019/4/29,20
530330006002 ,2019/4/29,20
530330006003 ,2019/4/29,12
530330006004 ,2019/4/29,19
530330006005 ,2019/4/29,4
530330006006 ,2019/4/29,8
530330007001 ,2019/4/29,58
530330007002 ,2019/4/29,24
530330007003 ,2019/4/29,4
530330007004 ,2019/4/29,8
530330008001 ,2019/4/29,16
530330008002 ,2019/4/29,6
530330009001 ,2019/4/29,8
530330009002 ,2019/4/29,18
530330010001 ,2019/4/29,16
530330010002 ,2019/4/29,20
530330011002 ,2019/4/29,24
530330012001 ,2019/4/29,12
530330012002 ,2019/4/29,20
530330012003 ,2019/4/29,16
530330012004 ,2019/4/29,42
530330012005 ,2019/4/29,18
530330013001 ,2019/4/29,9
530330013002 ,2019/4/29,12
530330013003 ,2019/4/29,24
530330014001 ,2019/4/29,11
530330014002 ,2019/4/29,18
530330014003 ,2019/4/29,17
530330014004 ,2019/4/29,20
530330015001 ,2019/4/29,15
530330015002 ,2019/4/29,34
530330016001 ,2019/4/29,7
530330016002 ,2019/4/29,13
530330016003 ,2019/4/29,24
530330017011 ,2019/4/29,6
530330017012 ,2019/4/29,20
530330017013 ,2019/4/29,8
530330017021 ,2019/4/29,4
530330017022 ,2019/4/29,8
530330017023 ,2019/4/29,16
530330017024 ,2019/4/29,4
530330018001 ,2019/4/29,17
530330018002 ,2019/4/29,4
530330018003 ,2019/4/29,12
530330019001 ,2019/4/29,9
530330019002 ,2019/4/29,8
530330019003 ,2019/4/29,6
530330020001 ,2019/4/29,16
530330020002 ,2019/4/29,4
530330020003 ,2019/4/29,8
530330021001 ,2019/4/29,7
530330021002 ,2019/4/29,12
530330021003 ,2019/4/29,35
530330022001 ,2019/4/29,12
530330022002 ,2019/4/29,25
530330022003 ,2019/4/29,31
530330022004 ,2019/4/29,54
530330024001 ,2019/4/29,18
530330024002 ,2019/4/29,4
530330024003 ,2019/4/29,17
530330025001 ,2019/4/29,52
530330025002 ,2019/4/29,4
530330026001 ,2019/4/29,9
530330026002 ,2019/4/29,24
530330026003 ,2019/4/29,17
530330026004 ,2019/4/29,28
530330027001 ,2019/4/29,12
530330027002 ,2019/4/29,4
530330027003 ,2019/4/29,12
530330027004 ,2019/4/29,20
530330028001 ,2019/4/29,15
530330028002 ,2019/4/29,4
530330028003 ,2019/4/29,16
530330028004 ,2019/4/29,20
530330029001 ,2019/4/29,20
530330029002 ,2019/4/29,31
530330029003 ,2019/4/29,12
530330030001 ,2019/4/29,24
530330030002 ,2019/4/29,41
530330030003 ,2019/4/29,28
530330030004 ,2019/4/29,16
530330031001 ,2019/4/29,20
530330031002 ,2019/4/29,26
530330031003 ,2019/4/29,16
530330031004 ,2019/4/29,12
530330031005 ,2019/4/29,12
530330032001 ,2019/4/29,8
530330032002 ,2019/4/29,7
530330032003 ,2019/4/29,16
530330032006 ,2019/4/29,25
530330032007 ,2019/4/29,20
530330033001 ,2019/4/29,28
530330033002 ,2019/4/29,17
530330033003 ,2019/4/29,26
530330033005 ,2019/4/29,28
530330034001 ,2019/4/29,12
530330034003 ,2019/4/29,12
530330035001 ,2019/4/29,12
530330035002 ,2019/4/29,8
530330035003 ,2019/4/29,8
530330036001 ,2019/4/29,30
530330036002 ,2019/4/29,12
530330036003 ,2019/4/29,5
530330036004 ,2019/4/29,8
530330038001 ,2019/4/29,32
530330038002 ,2019/4/29,8
530330039001 ,2019/4/29,11
530330039002 ,2019/4/29,25
530330040001 ,2019/4/29,65
530330040002 ,2019/4/29,10
530330041001 ,2019/4/29,25
530330041002 ,2019/4/29,19
530330041003 ,2019/4/29,18
530330041004 ,2019/4/29,10
530330041005 ,2019/4/29,20
530330041006 ,2019/4/29,12
530330042001 ,2019/4/29,22
530330042002 ,2019/4/29,15
530330042003 ,2019/4/29,28
530330042004 ,2019/4/29,37
530330042005 ,2019/4/29,28
530330043011 ,2019/4/29,12
530330043012 ,2019/4/29,26
530330043013 ,2019/4/29,12
530330043021 ,2019/4/29,20
530330043022 ,2019/4/29,95
530330044001 ,2019/4/29,37
530330044002 ,2019/4/29,12
530330044003 ,2019/4/29,16
530330044004 ,2019/4/29,59
530330045001 ,2019/4/29,13
530330045002 ,2019/4/29,16
530330046001 ,2019/4/29,102
530330046002 ,2019/4/29,22
530330046003 ,2019/4/29,8
530330047001 ,2019/4/29,4
530330047002 ,2019/4/29,25
530330047003 ,2019/4/29,36
530330047004 ,2019/4/29,41
530330048001 ,2019/4/29,16
530330048002 ,2019/4/29,12
530330048003 ,2019/4/29,8
530330048004 ,2019/4/29,4
530330049001 ,2019/4/29,16
530330049002 ,2019/4/29,17
530330049003 ,2019/4/29,8
530330049004 ,2019/4/29,9
530330049005 ,2019/4/29,8
530330050001 ,2019/4/29,7
530330050002 ,2019/4/29,21
530330050003 ,2019/4/29,12
530330051001 ,2019/4/29,17
530330051002 ,2019/4/29,21
530330051003 ,2019/4/29,12
530330052001 ,2019/4/29,31
530330052002 ,2019/4/29,49
530330052003 ,2019/4/29,26
530330052004 ,2019/4/29,32
530330052005 ,2019/4/29,46
530330053011 ,2019/4/29,48
530330053012 ,2019/4/29,16
530330053013 ,2019/4/29,16
530330053014 ,2019/4/29,21
530330053021 ,2019/4/29,70
530330053022 ,2019/4/29,32
530330053023 ,2019/4/29,88
530330054001 ,2019/4/29,12
530330054002 ,2019/4/29,20
530330054003 ,2019/4/29,4
530330054004 ,2019/4/29,31
530330056001 ,2019/4/29,23
530330056002 ,2019/4/29,22
530330056003 ,2019/4/29,24
530330056004 ,2019/4/29,24
530330056005 ,2019/4/29,26
530330057001 ,2019/4/29,5
530330057002 ,2019/4/29,12
530330057003 ,2019/4/29,28
530330057004 ,2019/4/29,16
530330057005 ,2019/4/29,20
530330057006 ,2019/4/29,16
530330058011 ,2019/4/29,8
530330058012 ,2019/4/29,17
530330058013 ,2019/4/29,34
530330058014 ,2019/4/29,24
530330058021 ,2019/4/29,16
530330058022 ,2019/4/29,56
530330058023 ,2019/4/29,24
530330059001 ,2019/4/29,5
530330059002 ,2019/4/29,12
530330059003 ,2019/4/29,19
530330059005 ,2019/4/29,34
530330060001 ,2019/4/29,37
530330060002 ,2019/4/29,4
530330060003 ,2019/4/29,12
530330060004 ,2019/4/29,16
530330061001 ,2019/4/29,4
530330061002 ,2019/4/29,12
530330061003 ,2019/4/29,8
530330061004 ,2019/4/29,8
530330062001 ,2019/4/29,40
530330062002 ,2019/4/29,21
530330062003 ,2019/4/29,26
530330063001 ,2019/4/29,16
530330063002 ,2019/4/29,21
530330063003 ,2019/4/29,13
530330063004 ,2019/4/29,34
530330064001 ,2019/4/29,12
530330064003 ,2019/4/29,16
530330065001 ,2019/4/29,16
530330065002 ,2019/4/29,20
530330065003 ,2019/4/29,17
530330066001 ,2019/4/29,24
530330066002 ,2019/4/29,12
530330067001 ,2019/4/29,20
530330067002 ,2019/4/29,20
530330067003 ,2019/4/29,26
530330067004 ,2019/4/29,54
530330068001 ,2019/4/29,33
530330068002 ,2019/4/29,28
530330069001 ,2019/4/29,48
530330069002 ,2019/4/29,16
530330069003 ,2019/4/29,28
530330069004 ,2019/4/29,12
530330070001 ,2019/4/29,12
530330070002 ,2019/4/29,12
530330070003 ,2019/4/29,17
530330070004 ,2019/4/29,16
530330070006 ,2019/4/29,4
530330071001 ,2019/4/29,29
530330071002 ,2019/4/29,52
530330072001 ,2019/4/29,59
530330072002 ,2019/4/29,32
530330072003 ,2019/4/29,9
530330073001 ,2019/4/29,16
530330073002 ,2019/4/29,21
530330073003 ,2019/4/29,40
530330074011 ,2019/4/29,12
530330074012 ,2019/4/29,22
530330074013 ,2019/4/29,13
530330074014 ,2019/4/29,58
530330074021 ,2019/4/29,20
530330074022 ,2019/4/29,12
530330074023 ,2019/4/29,14
530330075001 ,2019/4/29,4
530330075002 ,2019/4/29,26
530330075003 ,2019/4/29,26
530330075004 ,2019/4/29,34
530330075005 ,2019/4/29,17
530330076001 ,2019/4/29,21
530330076002 ,2019/4/29,8
530330076003 ,2019/4/29,17
530330077001 ,2019/4/29,29
530330077002 ,2019/4/29,12
530330077003 ,2019/4/29,26
530330077004 ,2019/4/29,24
530330078001 ,2019/4/29,8
530330078002 ,2019/4/29,4
530330078003 ,2019/4/29,12
530330078004 ,2019/4/29,21
530330079001 ,2019/4/29,40
530330079002 ,2019/4/29,4
530330079003 ,2019/4/29,28
530330079005 ,2019/4/29,19
530330080011 ,2019/4/29,8
530330080012 ,2019/4/29,55
530330080013 ,2019/4/29,12
530330080014 ,2019/4/29,4
530330080015 ,2019/4/29,12
530330080021 ,2019/4/29,19
530330080022 ,2019/4/29,8
530330081001 ,2019/4/29,32
530330081002 ,2019/4/29,69
530330081003 ,2019/4/29,12
530330082001 ,2019/4/29,100
530330082002 ,2019/4/29,10
530330082003 ,2019/4/29,4
530330083001 ,2019/4/29,16
530330083002 ,2019/4/29,48
530330084001 ,2019/4/29,16
530330084002 ,2019/4/29,23
530330084003 ,2019/4/29,20
530330085001 ,2019/4/29,12
530330085002 ,2019/4/29,37
530330085003 ,2019/4/29,42
530330086001 ,2019/4/29,16
530330086002 ,2019/4/29,35
530330086003 ,2019/4/29,30
530330087001 ,2019/4/29,12
530330087002 ,2019/4/29,26
530330087003 ,2019/4/29,36
530330088001 ,2019/4/29,16
530330088002 ,2019/4/29,7
530330088003 ,2019/4/29,4
530330089001 ,2019/4/29,18
530330089002 ,2019/4/29,16
530330089003 ,2019/4/29,4
530330089004 ,2019/4/29,4
530330090001 ,2019/4/29,33
530330090002 ,2019/4/29,16
530330091001 ,2019/4/29,35
530330091002 ,2019/4/29,12
530330092001 ,2019/4/29,8
530330092002 ,2019/4/29,16
530330093001 ,2019/4/29,24
530330093002 ,2019/4/29,8
530330093003 ,2019/4/29,14
530330094001 ,2019/4/29,12
530330094002 ,2019/4/29,34
530330094003 ,2019/4/29,4
530330094004 ,2019/4/29,8
530330094005 ,2019/4/29,24
530330095001 ,2019/4/29,30
530330095002 ,2019/4/29,46
530330095003 ,2019/4/29,21
530330095004 ,2019/4/29,13
530330096001 ,2019/4/29,28
530330096002 ,2019/4/29,4
530330096003 ,2019/4/29,8
530330096004 ,2019/4/29,16
530330096005 ,2019/4/29,18
530330097011 ,2019/4/29,47
530330097012 ,2019/4/29,11
530330097013 ,2019/4/29,12
530330097014 ,2019/4/29,12
530330097021 ,2019/4/29,12
530330097022 ,2019/4/29,14
530330097023 ,2019/4/29,16
530330097024 ,2019/4/29,24
530330097025 ,2019/4/29,21
530330098001 ,2019/4/29,42
530330098002 ,2019/4/29,16
530330098003 ,2019/4/29,12
530330098004 ,2019/4/29,8
530330098005 ,2019/4/29,8
530330099001 ,2019/4/29,12
530330099002 ,2019/4/29,24
530330099003 ,2019/4/29,26
530330099004 ,2019/4/29,12
530330100011 ,2019/4/29,13
530330100012 ,2019/4/29,8
530330100013 ,2019/4/29,12
530330100021 ,2019/4/29,16
530330100022 ,2019/4/29,20
530330100023 ,2019/4/29,8
530330100024 ,2019/4/29,17
530330101001 ,2019/4/29,12
530330101002 ,2019/4/29,9
530330101003 ,2019/4/29,20
530330101004 ,2019/4/29,12
530330101005 ,2019/4/29,57
530330102001 ,2019/4/29,20
530330102003 ,2019/4/29,4
530330102004 ,2019/4/29,8
530330103001 ,2019/4/29,4
530330103002 ,2019/4/29,12
530330103003 ,2019/4/29,17
530330103004 ,2019/4/29,4
530330103005 ,2019/4/29,12
530330104012 ,2019/4/29,4
530330104013 ,2019/4/29,19
530330104021 ,2019/4/29,4
530330104022 ,2019/4/29,5
530330104023 ,2019/4/29,6
530330104024 ,2019/4/29,12
530330105001 ,2019/4/29,12
530330105002 ,2019/4/29,4
530330105003 ,2019/4/29,42
530330105004 ,2019/4/29,37
530330105005 ,2019/4/29,4
530330106001 ,2019/4/29,17
530330106002 ,2019/4/29,4
530330106003 ,2019/4/29,16
530330106004 ,2019/4/29,8
530330106005 ,2019/4/29,43
530330106006 ,2019/4/29,9
530330107011 ,2019/4/29,8
530330107012 ,2019/4/29,8
530330107022 ,2019/4/29,12
530330107023 ,2019/4/29,28
530330108001 ,2019/4/29,48
530330108002 ,2019/4/29,20
530330108003 ,2019/4/29,21
530330109001 ,2019/4/29,91
530330109002 ,2019/4/29,12
530330110011 ,2019/4/29,16
530330110012 ,2019/4/29,4
530330110013 ,2019/4/29,15
530330110021 ,2019/4/29,28
530330110022 ,2019/4/29,20
530330110023 ,2019/4/29,4
530330111011 ,2019/4/29,17
530330111012 ,2019/4/29,52
530330111013 ,2019/4/29,4
530330111014 ,2019/4/29,12
530330111021 ,2019/4/29,8
530330111022 ,2019/4/29,8
530330111023 ,2019/4/29,8
530330111024 ,2019/4/29,24
530330112001 ,2019/4/29,27
530330112002 ,2019/4/29,12
530330112003 ,2019/4/29,48
530330113001 ,2019/4/29,42
530330113002 ,2019/4/29,24
530330113003 ,2019/4/29,4
530330113005 ,2019/4/29,21
530330114011 ,2019/4/29,20
530330114012 ,2019/4/29,11
530330114013 ,2019/4/29,12
530330114021 ,2019/4/29,14
530330114022 ,2019/4/29,8
530330114023 ,2019/4/29,34
530330115001 ,2019/4/29,16
530330115002 ,2019/4/29,20
530330115003 ,2019/4/29,16
530330116001 ,2019/4/29,8
530330116002 ,2019/4/29,8
530330116003 ,2019/4/29,36
530330116004 ,2019/4/29,16
530330116005 ,2019/4/29,12
530330116006 ,2019/4/29,19
530330117001 ,2019/4/29,12
530330117002 ,2019/4/29,20
530330117004 ,2019/4/29,12
530330118001 ,2019/4/29,16
530330118002 ,2019/4/29,5
530330118003 ,2019/4/29,4
530330118004 ,2019/4/29,12
530330118005 ,2019/4/29,20
530330118006 ,2019/4/29,51
530330119001 ,2019/4/29,4
530330119002 ,2019/4/29,8
530330119003 ,2019/4/29,16
530330119004 ,2019/4/29,32
530330119005 ,2019/4/29,18
530330120001 ,2019/4/29,10
530330120002 ,2019/4/29,22
530330120003 ,2019/4/29,16
530330121001 ,2019/4/29,4
530330121002 ,2019/4/29,32
530330201001 ,2019/4/29,4
530330201002 ,2019/4/29,26
530330201003 ,2019/4/29,29
530330202001 ,2019/4/29,12
530330202002 ,2019/4/29,8
530330202003 ,2019/4/29,20
530330202004 ,2019/4/29,20
530330202005 ,2019/4/29,12
530330203001 ,2019/4/29,8
530330203002 ,2019/4/29,27
530330203003 ,2019/4/29,8
530330203004 ,2019/4/29,16
530330203005 ,2019/4/29,16
530330204011 ,2019/4/29,20
530330204012 ,2019/4/29,8
530330204013 ,2019/4/29,8
530330204021 ,2019/4/29,24
530330204022 ,2019/4/29,4
530330204023 ,2019/4/29,16
530330204024 ,2019/4/29,4
530330204025 ,2019/4/29,20
530330205001 ,2019/4/29,16
530330205002 ,2019/4/29,4
530330205003 ,2019/4/29,28
530330205004 ,2019/4/29,4
530330205005 ,2019/4/29,17
530330205006 ,2019/4/29,28
530330206001 ,2019/4/29,12
530330206002 ,2019/4/29,8
530330206003 ,2019/4/29,12
530330206004 ,2019/4/29,20
530330207001 ,2019/4/29,21
530330207002 ,2019/4/29,16
530330207003 ,2019/4/29,13
530330208001 ,2019/4/29,12
530330208002 ,2019/4/29,24
530330208003 ,2019/4/29,16
530330208004 ,2019/4/29,12
530330209001 ,2019/4/29,34
530330209003 ,2019/4/29,20
530330210001 ,2019/4/29,28
530330210002 ,2019/4/29,19
530330210003 ,2019/4/29,68
530330210004 ,2019/4/29,8
530330210005 ,2019/4/29,17
530330211001 ,2019/4/29,48
530330211002 ,2019/4/29,17
530330211003 ,2019/4/29,20
530330211004 ,2019/4/29,8
530330213001 ,2019/4/29,28
530330213002 ,2019/4/29,16
530330213003 ,2019/4/29,8
530330214001 ,2019/4/29,12
530330214002 ,2019/4/29,21
530330214003 ,2019/4/29,55
530330215001 ,2019/4/29,8
530330215002 ,2019/4/29,17
530330215003 ,2019/4/29,28
530330215004 ,2019/4/29,16
530330216001 ,2019/4/29,30
530330216002 ,2019/4/29,20
530330216004 ,2019/4/29,18
530330217001 ,2019/4/29,12
530330217002 ,2019/4/29,34
530330217003 ,2019/4/29,33
530330217004 ,2019/4/29,16
530330217005 ,2019/4/29,82
530330218021 ,2019/4/29,24
530330218022 ,2019/4/29,25
530330218023 ,2019/4/29,16
530330218031 ,2019/4/29,20
530330218032 ,2019/4/29,24
530330218033 ,2019/4/29,8
530330218034 ,2019/4/29,31
530330218041 ,2019/4/29,20
530330218042 ,2019/4/29,24
530330218043 ,2019/4/29,16
530330219031 ,2019/4/29,34
530330219032 ,2019/4/29,12
530330219034 ,2019/4/29,13
530330219035 ,2019/4/29,24
530330219041 ,2019/4/29,24
530330219042 ,2019/4/29,8
530330219043 ,2019/4/29,18
530330219044 ,2019/4/29,32
530330219051 ,2019/4/29,16
530330219052 ,2019/4/29,12
530330219053 ,2019/4/29,24
530330219054 ,2019/4/29,19
530330219061 ,2019/4/29,52
530330219062 ,2019/4/29,12
530330219063 ,2019/4/29,17
530330220011 ,2019/4/29,20
530330220012 ,2019/4/29,59
530330220013 ,2019/4/29,28
530330220031 ,2019/4/29,42
530330220032 ,2019/4/29,36
530330220033 ,2019/4/29,4
530330220034 ,2019/4/29,12
530330220035 ,2019/4/29,54
530330220051 ,2019/4/29,24
530330220052 ,2019/4/29,31
530330220053 ,2019/4/29,29
530330220061 ,2019/4/29,33
530330220062 ,2019/4/29,35
530330220063 ,2019/4/29,12
530330221011 ,2019/4/29,53
530330221012 ,2019/4/29,28
530330221013 ,2019/4/29,38
530330221014 ,2019/4/29,8
530330221021 ,2019/4/29,38
530330221022 ,2019/4/29,12
530330221023 ,2019/4/29,29
530330221024 ,2019/4/29,36
530330222011 ,2019/4/29,12
530330222012 ,2019/4/29,39
530330222013 ,2019/4/29,24
530330222014 ,2019/4/29,21
530330222021 ,2019/4/29,16
530330222022 ,2019/4/29,29
530330222023 ,2019/4/29,35
530330222024 ,2019/4/29,16
530330222025 ,2019/4/29,30
530330222031 ,2019/4/29,94
530330222032 ,2019/4/29,63
530330222033 ,2019/4/29,31
530330223001 ,2019/4/29,37
530330223002 ,2019/4/29,47
530330224001 ,2019/4/29,40
530330224002 ,2019/4/29,23
530330224003 ,2019/4/29,65
530330224004 ,2019/4/29,52
530330224005 ,2019/4/29,21
530330224006 ,2019/4/29,64
530330225001 ,2019/4/29,51
530330225002 ,2019/4/29,48
530330225003 ,2019/4/29,13
530330225004 ,2019/4/29,17
530330225005 ,2019/4/29,50
530330226031 ,2019/4/29,4
530330226032 ,2019/4/29,30
530330226033 ,2019/4/29,4
530330226034 ,2019/4/29,37
530330226035 ,2019/4/29,41
530330226041 ,2019/4/29,57
530330226042 ,2019/4/29,36
530330226043 ,2019/4/29,41
530330226051 ,2019/4/29,8
530330226052 ,2019/4/29,31
530330226053 ,2019/4/29,17
530330226061 ,2019/4/29,48
530330226062 ,2019/4/29,37
530330226063 ,2019/4/29,31
530330226064 ,2019/4/29,27
530330227011 ,2019/4/29,19
530330227012 ,2019/4/29,32
530330227021 ,2019/4/29,46
530330227022 ,2019/4/29,16
530330227023 ,2019/4/29,48
530330227031 ,2019/4/29,23
530330227032 ,2019/4/29,18
530330228011 ,2019/4/29,28
530330228012 ,2019/4/29,45
530330228013 ,2019/4/29,34
530330228014 ,2019/4/29,32
530330228021 ,2019/4/29,36
530330228022 ,2019/4/29,37
530330228023 ,2019/4/29,59
530330228031 ,2019/4/29,12
530330228032 ,2019/4/29,59
530330228033 ,2019/4/29,60
530330229011 ,2019/4/29,20
530330229012 ,2019/4/29,33
530330229021 ,2019/4/29,54
530330229022 ,2019/4/29,36
530330229023 ,2019/4/29,12
530330229024 ,2019/4/29,35
530330229025 ,2019/4/29,25
530330230001 ,2019/4/29,57
530330230002 ,2019/4/29,31
530330230003 ,2019/4/29,60
530330230004 ,2019/4/29,54
530330231001 ,2019/4/29,24
530330231002 ,2019/4/29,27
530330231003 ,2019/4/29,131
530330232011 ,2019/4/29,8
530330232012 ,2019/4/29,470
530330232013 ,2019/4/29,26
530330232021 ,2019/4/29,23
530330232022 ,2019/4/29,28
530330232023 ,2019/4/29,12
530330233001 ,2019/4/29,37
530330233002 ,2019/4/29,28
530330233003 ,2019/4/29,25
530330233004 ,2019/4/29,21
530330234011 ,2019/4/29,16
530330234012 ,2019/4/29,40
530330234013 ,2019/4/29,32
530330234031 ,2019/4/29,31
530330234032 ,2019/4/29,39
530330234033 ,2019/4/29,38
530330234041 ,2019/4/29,50
530330234042 ,2019/4/29,39
530330235001 ,2019/4/29,12
530330235002 ,2019/4/29,28
530330235003 ,2019/4/29,12
530330236011 ,2019/4/29,21
530330236012 ,2019/4/29,41
530330236013 ,2019/4/29,41
530330236031 ,2019/4/29,16
530330236032 ,2019/4/29,41
530330236033 ,2019/4/29,14
530330236034 ,2019/4/29,18
530330236041 ,2019/4/29,55
530330236042 ,2019/4/29,12
530330236043 ,2019/4/29,26
530330236044 ,2019/4/29,24
530330237001 ,2019/4/29,24
530330237002 ,2019/4/29,61
530330237003 ,2019/4/29,32
530330238011 ,2019/4/29,36
530330238012 ,2019/4/29,46
530330238031 ,2019/4/29,29
530330238032 ,2019/4/29,17
530330238041 ,2019/4/29,709
530330238042 ,2019/4/29,42
530330238043 ,2019/4/29,23
530330239001 ,2019/4/29,46
530330239002 ,2019/4/29,42
530330239003 ,2019/4/29,60
530330239004 ,2019/4/29,37
530330240001 ,2019/4/29,60
530330240002 ,2019/4/29,52
530330240003 ,2019/4/29,50
530330240004 ,2019/4/29,260
530330241001 ,2019/4/29,16
530330241002 ,2019/4/29,34
530330241003 ,2019/4/29,25
530330241004 ,2019/4/29,34
530330242001 ,2019/4/29,49
530330242002 ,2019/4/29,38
530330243001 ,2019/4/29,25
530330243002 ,2019/4/29,8
530330243003 ,2019/4/29,33
530330243004 ,2019/4/29,40
530330243005 ,2019/4/29,24
530330244001 ,2019/4/29,14
530330244002 ,2019/4/29,18
530330245001 ,2019/4/29,37
530330245002 ,2019/4/29,25
530330245003 ,2019/4/29,34
530330246011 ,2019/4/29,24
530330246012 ,2019/4/29,36
530330246013 ,2019/4/29,27
530330246021 ,2019/4/29,36
530330246022 ,2019/4/29,59
530330246023 ,2019/4/29,4
530330247011 ,2019/4/29,43
530330247012 ,2019/4/29,49
530330247013 ,2019/4/29,25
530330247021 ,2019/4/29,30
530330247022 ,2019/4/29,30
530330247023 ,2019/4/29,34
530330247024 ,2019/4/29,24
530330247025 ,2019/4/29,8
530330248001 ,2019/4/29,27
530330248002 ,2019/4/29,50
530330248003 ,2019/4/29,51
530330249011 ,2019/4/29,17
530330249012 ,2019/4/29,28
530330249013 ,2019/4/29,114
530330249014 ,2019/4/29,195
530330249021 ,2019/4/29,13
530330249022 ,2019/4/29,72
530330249023 ,2019/4/29,20
530330249031 ,2019/4/29,79
530330249032 ,2019/4/29,39
530330249033 ,2019/4/29,24
530330249034 ,2019/4/29,49
530330250011 ,2019/4/29,26
530330250012 ,2019/4/29,53
530330250013 ,2019/4/29,20
530330250014 ,2019/4/29,12
530330250031 ,2019/4/29,41
530330250032 ,2019/4/29,45
530330250033 ,2019/4/29,28
530330250034 ,2019/4/29,12
530330250035 ,2019/4/29,28
530330250051 ,2019/4/29,127
530330250052 ,2019/4/29,51
530330250061 ,2019/4/29,16
530330250062 ,2019/4/29,61
530330250063 ,2019/4/29,37
530330251011 ,2019/4/29,22
530330251012 ,2019/4/29,36
530330251014 ,2019/4/29,63
530330251021 ,2019/4/29,25
530330251022 ,2019/4/29,46
530330251023 ,2019/4/29,56
530330251024 ,2019/4/29,16
530330252001 ,2019/4/29,25
530330252002 ,2019/4/29,39
530330252003 ,2019/4/29,13
530330252004 ,2019/4/29,43
530330252005 ,2019/4/29,12
530330253011 ,2019/4/29,63
530330253012 ,2019/4/29,29
530330253013 ,2019/4/29,28
530330253021 ,2019/4/29,24
530330253022 ,2019/4/29,32
530330253023 ,2019/4/29,5
530330254001 ,2019/4/29,12
530330254002 ,2019/4/29,18
530330254003 ,2019/4/29,60
530330254004 ,2019/4/29,16
530330255001 ,2019/4/29,36
530330255002 ,2019/4/29,24
530330255003 ,2019/4/29,16
530330256011 ,2019/4/29,18
530330256012 ,2019/4/29,32
530330256013 ,2019/4/29,35
530330256021 ,2019/4/29,54
530330256022 ,2019/4/29,16
530330256023 ,2019/4/29,54
530330257011 ,2019/4/29,12
530330257012 ,2019/4/29,4
530330257013 ,2019/4/29,8
530330257014 ,2019/4/29,16
530330257015 ,2019/4/29,16
530330257021 ,2019/4/29,19
530330257022 ,2019/4/29,12
530330257023 ,2019/4/29,8
530330258031 ,2019/4/29,4
530330258032 ,2019/4/29,8
530330258033 ,2019/4/29,8
530330258041 ,2019/4/29,21
530330258042 ,2019/4/29,8
530330258043 ,2019/4/29,18
530330258051 ,2019/4/29,16
530330258052 ,2019/4/29,4
530330258053 ,2019/4/29,24
530330258061 ,2019/4/29,20
530330258062 ,2019/4/29,28
530330258063 ,2019/4/29,76
530330260011 ,2019/4/29,9
530330260012 ,2019/4/29,8
530330260013 ,2019/4/29,16
530330260014 ,2019/4/29,34
530330260015 ,2019/4/29,8
530330260021 ,2019/4/29,12
530330260022 ,2019/4/29,28
530330260023 ,2019/4/29,8
530330260024 ,2019/4/29,16
530330261001 ,2019/4/29,17
530330261002 ,2019/4/29,12
530330261003 ,2019/4/29,16
530330261004 ,2019/4/29,39
530330261005 ,2019/4/29,8
530330262001 ,2019/4/29,39
530330262002 ,2019/4/29,24
530330262003 ,2019/4/29,57
530330262004 ,2019/4/29,14
530330263001 ,2019/4/29,4
530330263002 ,2019/4/29,20
530330264001 ,2019/4/29,4
530330264002 ,2019/4/29,50
530330264003 ,2019/4/29,32
530330264004 ,2019/4/29,29
530330264005 ,2019/4/29,4
530330265001 ,2019/4/29,12
530330265002 ,2019/4/29,38
530330265003 ,2019/4/29,12
530330266002 ,2019/4/29,33
530330267001 ,2019/4/29,33
530330267002 ,2019/4/29,40
530330267003 ,2019/4/29,16
530330267004 ,2019/4/29,13
530330268011 ,2019/4/29,36
530330268012 ,2019/4/29,26
530330268013 ,2019/4/29,21
530330268014 ,2019/4/29,32
530330268021 ,2019/4/29,37
530330268022 ,2019/4/29,12
530330268023 ,2019/4/29,44
530330268024 ,2019/4/29,16
530330270001 ,2019/4/29,12
530330270002 ,2019/4/29,25
530330270003 ,2019/4/29,41
530330271001 ,2019/4/29,21
530330271002 ,2019/4/29,75
530330272001 ,2019/4/29,8
530330272002 ,2019/4/29,34
530330273001 ,2019/4/29,8
530330273002 ,2019/4/29,58
530330273003 ,2019/4/29,34
530330273004 ,2019/4/29,12
530330274001 ,2019/4/29,35
530330274002 ,2019/4/29,16
530330274003 ,2019/4/29,47
530330274004 ,2019/4/29,22
530330275001 ,2019/4/29,8
530330275002 ,2019/4/29,16
530330275003 ,2019/4/29,17
530330275004 ,2019/4/29,12
530330276001 ,2019/4/29,24
530330276002 ,2019/4/29,47
530330276003 ,2019/4/29,40
530330277011 ,2019/4/29,12
530330277013 ,2019/4/29,13
530330277014 ,2019/4/29,5
530330277015 ,2019/4/29,20
530330277021 ,2019/4/29,8
530330277022 ,2019/4/29,21
530330277023 ,2019/4/29,14
530330277024 ,2019/4/29,40
530330278001 ,2019/4/29,12
530330278002 ,2019/4/29,4
530330278003 ,2019/4/29,16
530330279001 ,2019/4/29,31
530330279002 ,2019/4/29,16
530330279003 ,2019/4/29,24
530330279004 ,2019/4/29,24
530330279005 ,2019/4/29,12
530330279006 ,2019/4/29,19
530330280001 ,2019/4/29,11
530330280002 ,2019/4/29,51
530330280003 ,2019/4/29,33
